inspector_name,inspection_date,slip_no,product_name,start_time,end_time,work_minutes,tehai_no,order_no,bottom_ng_count,slat_ng_count,balance_ng_count,ng_total
鈴木ミカ,2026-01-27,SLIP-0127-249,RS-120X200-GY,15:06:57,15:12:14,5,TEH-260127-232,ORD-260127-232,0,0,0,0
田中玲,2026-01-27,SLIP-0127-250,RS-110X210-WH,15:16:12,15:22:03,5,TEH-260127-233,ORD-260127-233,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-251,RS-120X200-GY,15:07:48,15:13:24,5,TEH-260127-234,ORD-260127-234,0,0,0,0
小林陽,2026-01-27,SLIP-0127-252,RS-120X200-GY,15:11:19,15:17:16,5,TEH-260127-235,ORD-260127-235,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-253,VB-60-90X160-BR,15:12:43,15:19:01,6,TEH-260127-236,ORD-260127-236,0,0,0,0
田中玲,2026-01-27,SLIP-0127-254,RS-120X200-GY,15:22:18,15:26:48,4,TEH-260127-237,ORD-260127-237,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-255,VB-50-80X150-IV,15:13:53,15:18:47,4,TEH-260127-238,ORD-260127-238,0,0,0,0
小林陽,2026-01-27,SLIP-0127-256,RS-110X210-WH,15:17:35,15:23:52,6,TEH-260127-239,ORD-260127-239,0,0,0,0
小林陽,2026-01-28,SLIP-0128-048,RS-100X190-BK,09:02:02,09:07:12,5,TEH-260127-240,ORD-260127-240,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-257,VB-50-80X150-IV,15:19:09,15:24:49,5,TEH-260127-241,ORD-260127-241,0,0,0,0
田中玲,2026-01-27,SLIP-0127-258,RS-100X190-BK,15:27:15,15:33:27,6,TEH-260127-242,ORD-260127-242,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-259,RS-90X180-WH,15:19:15,15:25:21,6,TEH-260127-243,ORD-260127-243,0,0,0,0
小林陽,2026-01-27,SLIP-0127-260,RS-110X210-WH,15:24:05,15:29:30,5,TEH-260127-244,ORD-260127-244,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-049,VB-60-90X160-BR,09:12:15,09:17:41,5,TEH-260127-245,ORD-260127-245,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-261,RS-110X210-WH,15:25:10,15:30:42,5,TEH-260127-246,ORD-260127-246,0,0,0,0
田中玲,2026-01-27,SLIP-0127-262,RS-100X190-BK,15:33:38,15:38:46,5,TEH-260127-247,ORD-260127-247,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-263,VB-50-80X150-IV,15:25:46,15:31:40,5,TEH-260127-248,ORD-260127-248,0,0,0,0
田中玲,2026-01-28,SLIP-0128-050,RS-100X190-BK,09:12:30,09:18:25,5,TEH-260127-249,ORD-260127-249,0,0,0,0
小林陽,2026-01-27,SLIP-0127-264,RS-90X180-WH,15:29:55,15:34:58,5,TEH-260127-250,ORD-260127-250,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-265,RS-100X190-BK,15:30:48,15:35:55,5,TEH-260127-251,ORD-260127-251,0,0,0,0
田中玲,2026-01-27,SLIP-0127-266,VB-60-90X160-BR,15:39:05,15:45:22,6,TEH-260127-252,ORD-260127-252,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-267,VB-60-90X160-BR,15:32:03,15:37:45,5,TEH-260127-253,ORD-260127-253,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-051,RS-100X190-BK,09:10:04,09:15:37,5,TEH-260127-254,ORD-260127-254,0,0,0,0
小林陽,2026-01-27,SLIP-0127-268,RS-120X200-GY,15:35:16,15:39:59,4,TEH-260127-255,ORD-260127-255,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-269,VB-60-90X160-BR,15:36:14,15:40:50,4,TEH-260127-256,ORD-260127-256,0,0,0,0
小林陽,2026-01-28,SLIP-0128-052,RS-100X190-BK,09:07:17,09:12:39,5,TEH-260127-257,ORD-260127-257,0,0,0,0
田中玲,2026-01-27,SLIP-0127-270,RS-110X210-WH,15:45:43,15:51:59,6,TEH-260127-258,ORD-260127-258,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-271,RS-120X200-GY,15:38:05,15:43:22,5,TEH-260127-259,ORD-260127-259,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-053,RS-90X180-WH,09:17:59,09:23:23,5,TEH-260127-260,ORD-260127-260,0,0,0,0
小林陽,2026-01-27,SLIP-0127-272,RS-90X180-WH,15:40:14,15:46:15,6,TEH-260127-261,ORD-260127-261,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-273,VB-50-80X150-IV,15:41:12,15:46:39,5,TEH-260127-262,ORD-260127-262,0,0,0,0
田中玲,2026-01-28,SLIP-0128-054,RS-100X190-BK,09:18:47,09:24:43,5,TEH-260127-263,ORD-260127-263,0,0,0,0
田中玲,2026-01-27,SLIP-0127-274,RS-90X180-WH,15:52:06,15:57:20,5,TEH-260127-264,ORD-260127-264,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-275,RS-100X190-BK,15:43:33,15:49:38,6,TEH-260127-265,ORD-260127-265,0,0,0,0
小林陽,2026-01-27,SLIP-0127-276,RS-120X200-GY,15:46:29,15:52:18,5,TEH-260127-266,ORD-260127-266,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-277,RS-90X180-WH,15:47:06,15:53:02,5,TEH-260127-267,ORD-260127-267,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-055,RS-90X180-WH,09:15:42,09:21:15,5,TEH-260127-268,ORD-260127-268,0,0,0,0
田中玲,2026-01-27,SLIP-0127-278,RS-90X180-WH,15:57:31,16:02:26,4,TEH-260127-269,ORD-260127-269,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-279,RS-90X180-WH,15:50:04,15:56:30,6,TEH-260127-270,ORD-260127-270,0,0,0,0
小林陽,2026-01-27,SLIP-0127-280,RS-100X190-BK,15:52:26,15:58:37,6,TEH-260127-271,ORD-260127-271,0,0,0,0
鈴木ミカ,2026-01-27,SLIP-0127-281,RS-110X210-WH,15:53:21,15:58:58,5,TEH-260127-272,ORD-260127-272,0,0,0,0
田中玲,2026-01-27,SLIP-0127-282,RS-90X180-WH,16:02:43,16:08:28,5,TEH-260127-273,ORD-260127-273,0,0,0,0
加藤葵,2026-01-27,SLIP-0127-283,VB-60-90X160-BR,15:56:55,16:02:04,5,TEH-260127-274,ORD-260127-274,0,0,0,0
小林陽,2026-01-27,SLIP-0127-284,RS-120X200-GY,15:58:48,16:04:29,5,TEH-260127-275,ORD-260127-275,0,0,0,0
小林陽,2026-01-28,SLIP-0128-056,VB-50-80X150-IV,09:12:52,09:18:43,5,TEH-260128-001,ORD-260128-001,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-057,RS-120X200-GY,09:23:38,09:29:10,5,TEH-260128-002,ORD-260128-002,0,0,0,0
田中玲,2026-01-28,SLIP-0128-058,RS-110X210-WH,09:25:06,09:30:20,5,TEH-260128-003,ORD-260128-003,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-059,RS-110X210-WH,09:21:33,09:26:41,5,TEH-260128-004,ORD-260128-004,0,0,0,0
小林陽,2026-01-28,SLIP-0128-060,RS-110X210-WH,09:18:54,09:24:36,5,TEH-260128-005,ORD-260128-005,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-061,VB-60-90X160-BR,09:29:30,09:34:53,5,TEH-260128-006,ORD-260128-006,0,0,0,0
田中玲,2026-01-28,SLIP-0128-062,RS-120X200-GY,09:30:40,09:37:01,6,TEH-260128-007,ORD-260128-007,0,0,0,0
鈴木ミカ,2026-01-29,SLIP-0129-001,RS-110X210-WH,08:00:00,08:05:27,5,TEH-260128-008,ORD-260128-008,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-063,VB-60-90X160-BR,09:27:11,09:33:07,5,TEH-260128-009,ORD-260128-009,0,0,0,0
小林陽,2026-01-28,SLIP-0128-064,RS-110X210-WH,09:25:02,09:31:01,5,TEH-260128-010,ORD-260128-010,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-065,RS-100X190-BK,09:35:05,09:40:43,5,TEH-260128-011,ORD-260128-011,0,0,0,0
田中玲,2026-01-29,SLIP-0129-002,RS-110X210-WH,08:00:00,08:06:06,6,TEH-260128-012,ORD-260128-012,0,0,0,0
田中玲,2026-01-28,SLIP-0128-066,VB-50-80X150-IV,09:37:26,09:42:57,5,TEH-260128-013,ORD-260128-013,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-003,VB-60-90X160-BR,08:00:00,08:05:45,5,TEH-260128-014,ORD-260128-014,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-067,RS-90X180-WH,09:33:18,09:39:27,6,TEH-260128-015,ORD-260128-015,0,0,0,0
小林陽,2026-01-28,SLIP-0128-068,RS-120X200-GY,09:31:24,09:37:10,5,TEH-260128-016,ORD-260128-016,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-069,VB-60-90X160-BR,09:41:09,09:47:00,5,TEH-260128-017,ORD-260128-017,0,0,0,0
田中玲,2026-01-28,SLIP-0128-070,VB-60-90X160-BR,09:43:15,09:48:32,5,TEH-260128-018,ORD-260128-018,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-071,VB-50-80X150-IV,09:39:54,09:45:09,5,TEH-260128-019,ORD-260128-019,0,0,0,0
小林陽,2026-01-28,SLIP-0128-072,VB-60-90X160-BR,09:37:38,09:42:38,5,TEH-260128-020,ORD-260128-020,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-073,RS-100X190-BK,09:47:17,09:53:21,6,TEH-260128-021,ORD-260128-021,1,1,1,3
小林陽,2026-01-29,SLIP-0129-004,RS-110X210-WH,08:00:00,08:05:19,5,TEH-260128-022,ORD-260128-022,0,0,0,0
鈴木ミカ,2026-01-29,SLIP-0129-005,RS-120X200-GY,08:05:34,08:11:23,5,TEH-260128-023,ORD-260128-023,0,0,0,0
田中玲,2026-01-29,SLIP-0129-006,RS-100X190-BK,08:06:36,08:11:47,5,TEH-260128-024,ORD-260128-024,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-007,RS-120X200-GY,08:06:11,08:11:27,5,TEH-260128-025,ORD-260128-025,0,0,0,0
田中玲,2026-01-28,SLIP-0128-074,VB-50-80X150-IV,09:49:00,09:54:19,5,TEH-260128-026,ORD-260128-026,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-075,RS-120X200-GY,09:45:18,09:51:01,5,TEH-260128-027,ORD-260128-027,0,0,0,0
小林陽,2026-01-29,SLIP-0129-008,RS-100X190-BK,08:05:25,08:11:23,5,TEH-260128-028,ORD-260128-028,0,0,0,0
小林陽,2026-01-28,SLIP-0128-076,VB-60-90X160-BR,09:42:56,09:48:44,5,TEH-260128-029,ORD-260128-029,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-077,VB-50-80X150-IV,09:53:31,09:59:46,6,TEH-260128-030,ORD-260128-030,0,0,0,0
田中玲,2026-01-28,SLIP-0128-078,RS-90X180-WH,09:54:45,10:00:13,5,TEH-260128-031,ORD-260128-031,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-079,RS-110X210-WH,09:51:20,09:56:27,5,TEH-260128-032,ORD-260128-032,0,0,0,0
小林陽,2026-01-28,SLIP-0128-080,RS-90X180-WH,09:49:00,09:54:48,5,TEH-260128-033,ORD-260128-033,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-081,RS-120X200-GY,10:00:03,10:06:08,6,TEH-260128-034,ORD-260128-034,0,0,0,0
田中玲,2026-01-28,SLIP-0128-082,RS-110X210-WH,10:00:21,10:05:50,5,TEH-260128-035,ORD-260128-035,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-083,RS-110X210-WH,09:56:45,10:03:01,6,TEH-260128-036,ORD-260128-036,0,0,0,0
小林陽,2026-01-28,SLIP-0128-084,RS-100X190-BK,09:55:13,10:00:42,5,TEH-260128-037,ORD-260128-037,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-085,RS-100X190-BK,10:06:36,10:12:47,6,TEH-260128-038,ORD-260128-038,0,0,0,0
田中玲,2026-01-28,SLIP-0128-086,VB-50-80X150-IV,10:05:57,10:11:48,5,TEH-260128-039,ORD-260128-039,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-087,VB-60-90X160-BR,10:03:11,10:08:48,5,TEH-260128-040,ORD-260128-040,0,0,0,0
小林陽,2026-01-28,SLIP-0128-088,RS-120X200-GY,10:00:48,10:06:34,5,TEH-260128-041,ORD-260128-041,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-089,VB-50-80X150-IV,10:12:58,10:18:23,5,TEH-260128-042,ORD-260128-042,0,0,0,0
田中玲,2026-01-28,SLIP-0128-090,RS-110X210-WH,10:12:01,10:17:43,5,TEH-260128-043,ORD-260128-043,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-091,VB-60-90X160-BR,10:09:06,10:14:50,5,TEH-260128-044,ORD-260128-044,0,0,0,0
小林陽,2026-01-28,SLIP-0128-092,RS-90X180-WH,10:06:58,10:12:46,5,TEH-260128-045,ORD-260128-045,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-093,RS-100X190-BK,10:18:31,10:23:54,5,TEH-260128-046,ORD-260128-046,0,0,0,0
田中玲,2026-01-28,SLIP-0128-094,RS-110X210-WH,10:18:00,10:23:01,5,TEH-260128-047,ORD-260128-047,0,0,0,0
鈴木ミカ,2026-01-29,SLIP-0129-009,RS-120X200-GY,08:11:47,08:17:21,5,TEH-260128-048,ORD-260128-048,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-095,RS-110X210-WH,10:15:15,10:20:50,5,TEH-260128-049,ORD-260128-049,0,0,0,0
小林陽,2026-01-28,SLIP-0128-096,RS-120X200-GY,10:12:57,10:17:48,4,TEH-260128-050,ORD-260128-050,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-097,VB-50-80X150-IV,10:24:06,10:29:18,5,TEH-260128-051,ORD-260128-051,0,0,0,0
田中玲,2026-01-28,SLIP-0128-098,VB-60-90X160-BR,10:23:24,10:28:45,5,TEH-260128-052,ORD-260128-052,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-099,VB-60-90X160-BR,10:20:57,10:26:28,5,TEH-260128-053,ORD-260128-053,0,0,0,0
小林陽,2026-01-28,SLIP-0128-100,RS-90X180-WH,10:18:16,10:23:44,5,TEH-260128-054,ORD-260128-054,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-101,RS-120X200-GY,10:29:35,10:35:19,5,TEH-260128-055,ORD-260128-055,0,0,0,0
田中玲,2026-01-28,SLIP-0128-102,VB-60-90X160-BR,10:29:15,10:35:23,6,TEH-260128-056,ORD-260128-056,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-103,VB-50-80X150-IV,10:26:33,10:32:19,5,TEH-260128-057,ORD-260128-057,0,0,0,0
小林陽,2026-01-28,SLIP-0128-104,RS-120X200-GY,10:23:59,10:29:35,5,TEH-260128-058,ORD-260128-058,0,0,0,0
田中玲,2026-01-29,SLIP-0129-010,RS-110X210-WH,08:12:15,08:17:51,5,TEH-260128-059,ORD-260128-059,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-105,RS-110X210-WH,10:35:29,10:41:18,5,TEH-260128-060,ORD-260128-060,0,0,0,0
田中玲,2026-01-28,SLIP-0128-106,RS-100X190-BK,10:35:33,10:41:22,5,TEH-260128-061,ORD-260128-061,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-107,VB-50-80X150-IV,10:32:25,10:37:24,4,TEH-260128-062,ORD-260128-062,0,0,0,0
小林陽,2026-01-28,SLIP-0128-108,RS-100X190-BK,10:29:57,10:35:46,5,TEH-260128-063,ORD-260128-063,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-109,VB-60-90X160-BR,10:41:30,10:47:13,5,TEH-260128-064,ORD-260128-064,0,0,0,0
田中玲,2026-01-28,SLIP-0128-110,RS-90X180-WH,10:41:47,10:47:05,5,TEH-260128-065,ORD-260128-065,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-111,RS-90X180-WH,10:37:34,10:42:55,5,TEH-260128-066,ORD-260128-066,0,0,0,0
小林陽,2026-01-28,SLIP-0128-112,VB-50-80X150-IV,10:36:05,10:42:21,6,TEH-260128-067,ORD-260128-067,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-113,RS-90X180-WH,10:47:37,10:53:29,5,TEH-260128-068,ORD-260128-068,0,0,0,0
田中玲,2026-01-28,SLIP-0128-114,RS-90X180-WH,10:47:27,10:52:15,4,TEH-260128-069,ORD-260128-069,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-115,RS-100X190-BK,10:43:17,10:48:45,5,TEH-260128-070,ORD-260128-070,0,0,0,0
小林陽,2026-01-28,SLIP-0128-116,RS-110X210-WH,10:42:40,10:48:28,5,TEH-260128-071,ORD-260128-071,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-011,VB-50-80X150-IV,08:11:40,08:18:02,6,TEH-260128-072,ORD-260128-072,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-117,RS-110X210-WH,10:53:38,10:58:39,5,TEH-260128-073,ORD-260128-073,0,0,0,0
小林陽,2026-01-29,SLIP-0129-012,VB-60-90X160-BR,08:11:36,08:17:03,5,TEH-260128-074,ORD-260128-074,0,0,0,0
田中玲,2026-01-28,SLIP-0128-118,RS-90X180-WH,10:52:21,10:57:56,5,TEH-260128-075,ORD-260128-075,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-119,RS-90X180-WH,10:49:12,10:56:00,6,TEH-260128-076,ORD-260128-076,0,0,0,0
小林陽,2026-01-28,SLIP-0128-120,VB-60-90X160-BR,10:48:54,10:54:16,5,TEH-260128-077,ORD-260128-077,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-121,VB-60-90X160-BR,10:59:07,11:05:18,6,TEH-260128-078,ORD-260128-078,0,0,0,0
鈴木ミカ,2026-01-29,SLIP-0129-013,RS-100X190-BK,08:17:27,08:23:26,5,TEH-260128-079,ORD-260128-079,0,0,0,0
田中玲,2026-01-28,SLIP-0128-122,RS-100X190-BK,10:58:01,11:03:36,5,TEH-260128-080,ORD-260128-080,0,0,0,0
田中玲,2026-01-29,SLIP-0129-014,VB-50-80X150-IV,08:18:02,08:24:17,6,TEH-260128-081,ORD-260128-081,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-123,RS-100X190-BK,10:56:10,11:01:27,5,TEH-260128-082,ORD-260128-082,0,0,0,0
小林陽,2026-01-28,SLIP-0128-124,RS-120X200-GY,10:54:34,11:00:27,5,TEH-260128-083,ORD-260128-083,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-015,RS-110X210-WH,08:18:23,08:23:44,5,TEH-260128-084,ORD-260128-084,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-125,RS-100X190-BK,11:05:32,11:10:53,5,TEH-260128-085,ORD-260128-085,0,0,0,0
田中玲,2026-01-28,SLIP-0128-126,RS-100X190-BK,11:03:49,11:10:05,6,TEH-260128-086,ORD-260128-086,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-127,VB-50-80X150-IV,11:01:48,11:06:47,4,TEH-260128-087,ORD-260128-087,0,0,0,0
小林陽,2026-01-29,SLIP-0129-016,VB-50-80X150-IV,08:17:20,08:23:06,5,TEH-260128-088,ORD-260128-088,0,0,0,0
小林陽,2026-01-28,SLIP-0128-128,RS-120X200-GY,11:00:50,11:06:56,6,TEH-260128-089,ORD-260128-089,0,0,0,0
鈴木ミカ,2026-01-29,SLIP-0129-017,RS-100X190-BK,08:23:52,08:29:08,5,TEH-260128-090,ORD-260128-090,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-129,RS-110X210-WH,11:11:06,11:17:01,5,TEH-260128-091,ORD-260128-091,0,0,0,0
田中玲,2026-01-28,SLIP-0128-130,RS-120X200-GY,11:10:25,11:15:32,5,TEH-260128-092,ORD-260128-092,0,0,0,0
田中玲,2026-01-29,SLIP-0129-018,RS-100X190-BK,08:24:33,08:29:51,5,TEH-260128-093,ORD-260128-093,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-131,RS-120X200-GY,11:07:05,11:13:04,5,TEH-260128-094,ORD-260128-094,0,0,0,0
小林陽,2026-01-28,SLIP-0128-132,RS-110X210-WH,11:07:23,11:13:32,6,TEH-260128-095,ORD-260128-095,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-019,RS-120X200-GY,08:23:49,08:29:26,5,TEH-260128-096,ORD-260128-096,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-133,VB-60-90X160-BR,11:17:14,11:22:42,5,TEH-260128-097,ORD-260128-097,0,0,0,0
小林陽,2026-01-29,SLIP-0129-020,VB-50-80X150-IV,08:23:29,08:29:51,6,TEH-260128-098,ORD-260128-098,1,1,0,1
鈴木ミカ,2026-01-29,SLIP-0129-021,VB-60-90X160-BR,08:29:19,08:35:39,6,TEH-260128-099,ORD-260128-099,0,0,0,0
田中玲,2026-01-28,SLIP-0128-134,RS-100X190-BK,11:15:51,11:21:44,5,TEH-260128-100,ORD-260128-100,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-135,VB-50-80X150-IV,11:13:19,11:18:49,5,TEH-260128-101,ORD-260128-101,0,0,0,0
小林陽,2026-01-28,SLIP-0128-136,RS-120X200-GY,11:13:42,11:18:55,5,TEH-260128-102,ORD-260128-102,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-137,VB-50-80X150-IV,11:23:04,11:28:42,5,TEH-260128-103,ORD-260128-103,0,2,3,3
田中玲,2026-01-28,SLIP-0128-138,RS-120X200-GY,11:22:03,11:28:09,6,TEH-260128-104,ORD-260128-104,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-139,RS-90X180-WH,11:19:11,11:24:44,5,TEH-260128-105,ORD-260128-105,0,0,0,0
小林陽,2026-01-28,SLIP-0128-140,RS-110X210-WH,11:19:17,11:24:38,5,TEH-260128-106,ORD-260128-106,0,0,0,0
田中玲,2026-01-29,SLIP-0129-022,RS-120X200-GY,08:30:01,08:35:34,5,TEH-260128-107,ORD-260128-107,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-141,VB-50-80X150-IV,11:29:12,11:34:09,4,TEH-260128-108,ORD-260128-108,0,0,0,0
田中玲,2026-01-28,SLIP-0128-142,VB-60-90X160-BR,11:28:36,11:34:24,5,TEH-260128-109,ORD-260128-109,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-143,RS-120X200-GY,11:24:59,11:31:25,6,TEH-260128-110,ORD-260128-110,0,0,0,0
小林陽,2026-01-28,SLIP-0128-144,RS-100X190-BK,11:24:58,11:31:06,6,TEH-260128-111,ORD-260128-111,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-145,VB-60-90X160-BR,11:34:15,11:39:06,4,TEH-260128-112,ORD-260128-112,0,0,0,0
田中玲,2026-01-28,SLIP-0128-146,RS-110X210-WH,11:34:42,11:39:43,5,TEH-260128-113,ORD-260128-113,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-147,VB-60-90X160-BR,11:31:46,11:37:17,5,TEH-260128-114,ORD-260128-114,0,0,0,0
小林陽,2026-01-28,SLIP-0128-148,VB-60-90X160-BR,11:31:27,11:37:30,6,TEH-260128-115,ORD-260128-115,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-149,VB-50-80X150-IV,11:39:15,11:44:30,5,TEH-260128-116,ORD-260128-116,0,0,0,0
田中玲,2026-01-28,SLIP-0128-150,RS-110X210-WH,11:40:05,11:45:27,5,TEH-260128-117,ORD-260128-117,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-151,RS-100X190-BK,11:37:23,11:42:59,5,TEH-260128-118,ORD-260128-118,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-023,VB-60-90X160-BR,08:29:41,08:35:29,5,TEH-260128-119,ORD-260128-119,0,0,0,0
小林陽,2026-01-29,SLIP-0129-024,VB-60-90X160-BR,08:30:00,08:35:33,5,TEH-260128-120,ORD-260128-120,0,0,0,0
小林陽,2026-01-28,SLIP-0128-152,VB-60-90X160-BR,11:38:00,11:43:31,5,TEH-260128-121,ORD-260128-121,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-153,VB-50-80X150-IV,11:44:39,11:50:09,5,TEH-260128-122,ORD-260128-122,0,0,0,0
鈴木ミカ,2026-01-29,SLIP-0129-025,VB-60-90X160-BR,08:35:47,08:40:42,4,TEH-260128-123,ORD-260128-123,0,0,0,0
田中玲,2026-01-29,SLIP-0129-026,VB-50-80X150-IV,08:35:42,08:41:16,5,TEH-260128-124,ORD-260128-124,0,0,0,0
田中玲,2026-01-28,SLIP-0128-154,VB-50-80X150-IV,11:45:44,11:51:32,5,TEH-260128-125,ORD-260128-125,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-155,RS-120X200-GY,11:43:24,11:48:36,5,TEH-260128-126,ORD-260128-126,0,0,0,0
加藤葵,2026-01-29,SLIP-0129-027,RS-110X210-WH,08:35:35,08:41:14,5,TEH-260128-127,ORD-260128-127,0,0,0,0
小林陽,2026-01-28,SLIP-0128-156,VB-50-80X150-IV,11:44:00,11:50:22,6,TEH-260128-128,ORD-260128-128,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-157,VB-50-80X150-IV,11:50:14,11:55:27,5,TEH-260128-129,ORD-260128-129,0,0,0,0
田中玲,2026-01-28,SLIP-0128-158,RS-110X210-WH,11:51:37,11:57:14,5,TEH-260128-130,ORD-260128-130,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-159,RS-100X190-BK,11:48:43,11:54:19,5,TEH-260128-131,ORD-260128-131,0,0,0,0
小林陽,2026-01-28,SLIP-0128-160,RS-100X190-BK,11:50:47,11:56:02,5,TEH-260128-132,ORD-260128-132,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-161,VB-60-90X160-BR,13:00:00,13:01:24,1,TEH-260128-133,ORD-260128-133,0,0,0,0
田中玲,2026-01-28,SLIP-0128-162,VB-50-80X150-IV,13:00:00,13:03:01,3,TEH-260128-134,ORD-260128-134,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-163,RS-100X190-BK,11:54:40,11:59:10,4,TEH-260128-135,ORD-260128-135,0,0,0,0
小林陽,2026-01-28,SLIP-0128-164,VB-50-80X150-IV,13:00:00,13:02:54,2,TEH-260128-136,ORD-260128-136,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-165,RS-110X210-WH,13:01:49,13:07:19,5,TEH-260128-137,ORD-260128-137,0,0,0,0
田中玲,2026-01-28,SLIP-0128-166,RS-120X200-GY,13:03:18,13:08:47,5,TEH-260128-138,ORD-260128-138,0,0,0,0
小林陽,2026-01-29,SLIP-0129-028,VB-50-80X150-IV,08:36:00,08:42:17,6,TEH-260128-139,ORD-260128-139,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-167,RS-100X190-BK,13:00:00,13:05:17,5,TEH-260128-140,ORD-260128-140,0,0,0,0
小林陽,2026-01-28,SLIP-0128-168,RS-90X180-WH,13:03:10,13:09:01,5,TEH-260128-141,ORD-260128-141,0,0,0,0
鈴木ミカ,2026-01-28,SLIP-0128-169,VB-60-90X160-BR,13:07:42,13:13:23,5,TEH-260128-142,ORD-260128-142,0,0,0,0
田中玲,2026-01-28,SLIP-0128-170,VB-60-90X160-BR,13:09:08,13:14:28,5,TEH-260128-143,ORD-260128-143,0,0,0,0
加藤葵,2026-01-28,SLIP-0128-171,VB-60-90X160-BR,13:05:27,13:10:21,4,TEH-260128-144,ORD-260128-144,0,0,0,0
