inspector_name,inspection_date,slip_no,product_name,start_time,end_time,work_minutes,tehai_no,order_no,bottom_ng_count,slat_ng_count,balance_ng_count,ng_total
田中玲,2026-01-23,SLIP-260123213,VB-50-80X150-IV,15:21:23,15:25:18,3.9,TEH-260123213,ORD-260123-213,0,0,0,0
小林陽,2026-01-23,SLIP-260123214,VT-80X200-LG,16:14:25,16:19:10,4.8,TEH-260123214,ORD-260123-214,0,0,0,0
田中玲,2026-01-23,SLIP-260123215,RS-180X220-BK,15:25:24,15:29:43,4.3,TEH-260123215,ORD-260123-215,0,0,0,0
鈴木ミカ,2026-01-23,SLIP-260123216,VB-60-90X160-BR,15:41:33,15:47:45,6.2,TEH-260123216,ORD-260123-216,0,0,0,0
田中玲,2026-01-23,SLIP-260123217,RS-90X180-WH,15:29:57,15:33:51,3.9,TEH-260123217,ORD-260123-217,0,0,0,0
田中玲,2026-01-23,SLIP-260123218,RS-120X200-GY,15:33:59,15:37:57,4.0,TEH-260123218,ORD-260123-218,0,0,0,0
田中玲,2026-01-23,SLIP-260123219,VB-50-80X150-IV,15:38:11,15:41:50,3.6,TEH-260123219,ORD-260123-219,0,0,0,0
田中玲,2026-01-23,SLIP-260123220,VT-80X200-LG,15:42:10,15:46:28,4.3,TEH-260123220,ORD-260123-220,0,0,0,0
鈴木ミカ,2026-01-23,SLIP-260123221,RS-180X220-BK,15:47:54,15:54:43,6.8,TEH-260123221,ORD-260123-221,0,0,0,0
小林陽,2026-01-23,SLIP-260123222,VB-60-90X160-BR,16:19:20,16:24:05,4.8,TEH-260123222,ORD-260123-222,0,0,0,0
小林陽,2026-01-23,SLIP-260123223,RS-90X180-WH,16:24:18,16:29:20,5.0,TEH-260123223,ORD-260123-223,0,0,0,0
小林陽,2026-01-23,SLIP-260123224,RS-120X200-GY,16:29:40,16:34:56,5.3,TEH-260123224,ORD-260123-224,0,0,0,0
田中玲,2026-01-23,SLIP-260123225,VB-50-80X150-IV,15:46:45,15:50:32,3.8,TEH-260123225,ORD-260123-225,0,0,0,0
田中玲,2026-01-23,SLIP-260123226,VT-80X200-LG,15:50:39,15:54:28,3.8,TEH-260123226,ORD-260123-226,0,0,0,0
田中玲,2026-01-23,SLIP-260123227,RS-180X220-BK,15:54:39,15:58:52,4.2,TEH-260123227,ORD-260123-227,0,0,0,0
鈴木ミカ,2026-01-23,SLIP-260123228,VB-60-90X160-BR,15:54:57,16:02:09,7.2,TEH-260123228,ORD-260123-228,0,0,0,0
鈴木ミカ,2026-01-23,SLIP-260123229,RS-90X180-WH,16:02:28,16:09:56,7.5,TEH-260123229,ORD-260123-229,0,0,0,0
加藤葵,2026-01-23,SLIP-260123230,RS-120X200-GY,15:28:36,15:35:50,7.2,TEH-260123230,ORD-260123-230,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126001,VT-80X200-LG,08:24:49,08:31:49,7.0,TEH-260126001,ORD-260126-001,0,0,0,0
田中玲,2026-01-26,SLIP-260126002,RS-180X220-BK,08:29:22,08:33:28,4.1,TEH-260126002,ORD-260126-002,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126003,VB-60-90X160-BR,08:44:30,08:51:47,7.3,TEH-260126003,ORD-260126-003,0,0,0,0
田中玲,2026-01-26,SLIP-260126004,RS-90X180-WH,08:33:47,08:37:33,3.8,TEH-260126004,ORD-260126-004,0,0,0,0
田中玲,2026-01-26,SLIP-260126005,RS-120X200-GY,08:37:50,08:41:50,4.0,TEH-260126005,ORD-260126-005,0,0,0,0
小林陽,2026-01-26,SLIP-260126006,VB-50-80X150-IV,08:50:24,08:55:46,5.4,TEH-260126006,ORD-260126-006,0,0,0,0
田中玲,2026-01-26,SLIP-260126007,VT-80X200-LG,08:41:58,08:46:05,4.1,TEH-260126007,ORD-260126-007,0,0,0,0
加藤葵,2026-01-26,SLIP-260126008,RS-180X220-BK,08:54:58,09:03:29,8.5,TEH-260126008,ORD-260126-008,0,0,0,0
小林陽,2026-01-26,SLIP-260126009,VB-60-90X160-BR,08:55:55,09:00:51,4.9,TEH-260126009,ORD-260126-009,0,0,0,0
小林陽,2026-01-26,SLIP-260126010,RS-90X180-WH,09:07:02,09:12:22,5.3,TEH-260126010,ORD-260126-010,0,0,0,0
小林陽,2026-01-26,SLIP-260126011,RS-120X200-GY,09:12:38,09:17:35,5.0,TEH-260126011,ORD-260126-011,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126012,VB-50-80X150-IV,08:59:04,09:06:13,7.2,TEH-260126012,ORD-260126-012,0,0,0,0
加藤葵,2026-01-26,SLIP-260126013,VT-80X200-LG,09:03:37,09:11:35,8.0,TEH-260126013,ORD-260126-013,0,0,0,0
小林陽,2026-01-26,SLIP-260126014,RS-180X220-BK,09:17:45,09:22:29,4.7,TEH-260126014,ORD-260126-014,0,0,0,0
小林陽,2026-01-26,SLIP-260126015,VB-60-90X160-BR,09:22:45,09:28:28,5.7,TEH-260126015,ORD-260126-015,1,0,0,1
鈴木ミカ,2026-01-26,SLIP-260126016,RS-90X180-WH,09:06:22,09:13:28,7.1,TEH-260126016,ORD-260126-016,0,0,0,0
加藤葵,2026-01-26,SLIP-260126017,RS-120X200-GY,09:11:42,09:19:21,7.7,TEH-260126017,ORD-260126-017,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126018,VB-50-80X150-IV,09:13:46,09:20:37,6.8,TEH-260126018,ORD-260126-018,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126019,VT-80X200-LG,09:20:55,09:28:05,7.2,TEH-260126019,ORD-260126-019,0,0,0,0
小林陽,2026-01-26,SLIP-260126020,RS-180X220-BK,09:28:42,09:34:11,5.5,TEH-260126020,ORD-260126-020,0,0,0,0
加藤葵,2026-01-26,SLIP-260126021,VB-60-90X160-BR,09:19:31,09:27:37,8.1,TEH-260126021,ORD-260126-021,0,0,0,0
小林陽,2026-01-26,SLIP-260126022,RS-90X180-WH,09:34:19,09:39:45,5.4,TEH-260126022,ORD-260126-022,0,0,0,0
加藤葵,2026-01-26,SLIP-260126023,RS-120X200-GY,09:27:49,09:35:13,7.4,TEH-260126023,ORD-260126-023,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126024,VB-50-80X150-IV,09:28:23,09:35:40,7.3,TEH-260126024,ORD-260126-024,0,0,0,0
田中玲,2026-01-26,SLIP-260126025,VT-80X200-LG,09:08:56,09:12:39,3.7,TEH-260126025,ORD-260126-025,0,0,0,0
田中玲,2026-01-26,SLIP-260126026,RS-180X220-BK,09:20:18,09:24:14,3.9,TEH-260126026,ORD-260126-026,0,0,0,0
田中玲,2026-01-26,SLIP-260126027,VB-60-90X160-BR,09:24:24,09:28:15,3.9,TEH-260126027,ORD-260126-027,0,0,0,0
小林陽,2026-01-26,SLIP-260126028,RS-90X180-WH,09:39:53,09:44:20,4.5,TEH-260126028,ORD-260126-028,0,0,0,0
小林陽,2026-01-26,SLIP-260126029,RS-120X200-GY,09:44:25,09:50:16,5.8,TEH-260126029,ORD-260126-029,0,0,0,0
田中玲,2026-01-26,SLIP-260126030,VB-50-80X150-IV,09:28:22,09:32:16,3.9,TEH-260126030,ORD-260126-030,0,0,0,0
小林陽,2026-01-26,SLIP-260126031,VT-80X200-LG,09:50:28,09:55:39,5.2,TEH-260126031,ORD-260126-031,0,0,0,0
田中玲,2026-01-26,SLIP-260126032,RS-180X220-BK,09:32:33,09:36:29,3.9,TEH-260126032,ORD-260126-032,0,0,0,0
小林陽,2026-01-26,SLIP-260126033,VB-60-90X160-BR,09:55:48,10:00:51,5.0,TEH-260126033,ORD-260126-033,0,0,0,0
田中玲,2026-01-26,SLIP-260126034,RS-90X180-WH,09:36:47,09:40:39,3.9,TEH-260126034,ORD-260126-034,0,0,0,0
小林陽,2026-01-26,SLIP-260126035,RS-120X200-GY,10:00:57,10:05:58,5.0,TEH-260126035,ORD-260126-035,0,0,0,0
田中玲,2026-01-26,SLIP-260126036,VB-50-80X150-IV,09:40:59,09:44:38,3.6,TEH-260126036,ORD-260126-036,0,0,0,0
小林陽,2026-01-26,SLIP-260126037,VT-80X200-LG,10:06:07,10:11:21,5.2,TEH-260126037,ORD-260126-037,0,0,0,0
田中玲,2026-01-26,SLIP-260126038,RS-180X220-BK,09:44:52,09:48:53,4.0,TEH-260126038,ORD-260126-038,0,0,0,0
加藤葵,2026-01-26,SLIP-260126039,VB-60-90X160-BR,09:37:45,09:46:23,8.6,TEH-260126039,ORD-260126-039,0,0,0,0
田中玲,2026-01-26,SLIP-260126040,RS-90X180-WH,09:49:01,09:52:40,3.6,TEH-260126040,ORD-260126-040,0,0,0,0
田中玲,2026-01-26,SLIP-260126041,RS-120X200-GY,09:52:54,09:56:48,3.9,TEH-260126041,ORD-260126-041,0,0,0,0
加藤葵,2026-01-26,SLIP-260126042,VB-50-80X150-IV,09:46:41,09:54:00,7.3,TEH-260126042,ORD-260126-042,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126043,VT-80X200-LG,09:50:08,09:56:37,6.5,TEH-260126043,ORD-260126-043,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126044,RS-180X220-BK,09:56:56,10:03:40,6.7,TEH-260126044,ORD-260126-044,0,0,0,0
田中玲,2026-01-26,SLIP-260126045,VB-60-90X160-BR,09:57:01,10:01:11,4.2,TEH-260126045,ORD-260126-045,0,0,0,0
加藤葵,2026-01-26,SLIP-260126046,RS-90X180-WH,10:01:09,10:09:49,8.7,TEH-260126046,ORD-260126-046,0,0,0,0
小林陽,2026-01-26,SLIP-260126047,RS-120X200-GY,10:11:26,10:16:24,5.0,TEH-260126047,ORD-260126-047,0,0,0,0
小林陽,2026-01-26,SLIP-260126048,VB-50-80X150-IV,10:16:40,10:21:26,4.8,TEH-260126048,ORD-260126-048,0,0,0,0
田中玲,2026-01-26,SLIP-260126049,VT-80X200-LG,10:01:17,10:05:27,4.2,TEH-260126049,ORD-260126-049,0,0,0,0
加藤葵,2026-01-26,SLIP-260126050,RS-180X220-BK,10:09:57,10:17:32,7.6,TEH-260126050,ORD-260126-050,0,0,0,0
田中玲,2026-01-26,SLIP-260126051,VB-60-90X160-BR,10:09:13,10:13:24,4.2,TEH-260126051,ORD-260126-051,0,0,0,0
加藤葵,2026-01-26,SLIP-260126052,RS-90X180-WH,10:17:37,10:24:35,7.0,TEH-260126052,ORD-260126-052,0,0,0,0
田中玲,2026-01-26,SLIP-260126053,RS-120X200-GY,10:13:37,10:17:37,4.0,TEH-260126053,ORD-260126-053,0,0,0,0
田中玲,2026-01-26,SLIP-260126054,VB-50-80X150-IV,10:17:45,10:21:40,3.9,TEH-260126054,ORD-260126-054,0,0,0,0
田中玲,2026-01-26,SLIP-260126055,VT-80X200-LG,10:21:46,10:25:44,4.0,TEH-260126055,ORD-260126-055,0,0,0,0
小林陽,2026-01-26,SLIP-260126056,RS-180X220-BK,10:23:10,10:28:35,5.4,TEH-260126056,ORD-260126-056,0,0,0,0
田中玲,2026-01-26,SLIP-260126057,VB-60-90X160-BR,10:25:54,10:30:08,4.2,TEH-260126057,ORD-260126-057,0,0,0,0
加藤葵,2026-01-26,SLIP-260126058,RS-90X180-WH,10:24:54,10:33:01,8.1,TEH-260126058,ORD-260126-058,0,0,0,0
小林陽,2026-01-26,SLIP-260126059,RS-120X200-GY,10:28:46,10:34:13,5.5,TEH-260126059,ORD-260126-059,0,0,0,0
田中玲,2026-01-26,SLIP-260126060,VB-50-80X150-IV,10:33:11,10:37:19,4.1,TEH-260126060,ORD-260126-060,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126061,VT-80X200-LG,10:03:55,10:10:49,6.9,TEH-260126061,ORD-260126-061,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126062,RS-180X220-BK,10:10:58,10:18:16,7.3,TEH-260126062,ORD-260126-062,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126063,VB-60-90X160-BR,10:31:24,10:37:24,6.0,TEH-260126063,ORD-260126-063,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126064,RS-90X180-WH,10:38:15,10:45:22,7.1,TEH-260126064,ORD-260126-064,0,0,0,0
加藤葵,2026-01-26,SLIP-260126065,RS-120X200-GY,10:33:21,10:41:14,7.9,TEH-260126065,ORD-260126-065,0,0,0,0
小林陽,2026-01-26,SLIP-260126066,VB-50-80X150-IV,10:40:11,10:45:31,5.3,TEH-260126066,ORD-260126-066,0,0,0,0
田中玲,2026-01-26,SLIP-260126067,VT-80X200-LG,10:37:30,10:41:06,3.6,TEH-260126067,ORD-260126-067,0,0,0,0
加藤葵,2026-01-26,SLIP-260126068,RS-180X220-BK,10:42:10,10:50:28,8.3,TEH-260126068,ORD-260126-068,1,0,0,1
鈴木ミカ,2026-01-26,SLIP-260126069,VB-60-90X160-BR,10:45:58,10:54:01,8.1,TEH-260126069,ORD-260126-069,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126070,RS-90X180-WH,10:54:21,11:01:43,7.4,TEH-260126070,ORD-260126-070,0,0,0,0
小林陽,2026-01-26,SLIP-260126071,RS-120X200-GY,10:45:42,10:50:45,5.0,TEH-260126071,ORD-260126-071,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126072,VB-50-80X150-IV,11:02:02,11:08:25,6.4,TEH-260126072,ORD-260126-072,0,0,0,0
田中玲,2026-01-26,SLIP-260126073,VT-80X200-LG,10:41:11,10:45:17,4.1,TEH-260126073,ORD-260126-073,0,0,0,0
加藤葵,2026-01-26,SLIP-260126074,RS-180X220-BK,10:50:41,10:58:59,8.3,TEH-260126074,ORD-260126-074,0,0,0,0
小林陽,2026-01-26,SLIP-260126075,VB-60-90X160-BR,10:50:55,10:56:16,5.3,TEH-260126075,ORD-260126-075,0,0,0,0
田中玲,2026-01-26,SLIP-260126076,RS-90X180-WH,10:45:37,10:49:52,4.2,TEH-260126076,ORD-260126-076,0,0,0,0
小林陽,2026-01-26,SLIP-260126077,RS-120X200-GY,10:56:34,11:01:25,4.8,TEH-260126077,ORD-260126-077,0,0,0,0
田中玲,2026-01-26,SLIP-260126078,VB-50-80X150-IV,10:50:07,10:53:31,3.4,TEH-260126078,ORD-260126-078,0,0,0,0
小林陽,2026-01-26,SLIP-260126079,VT-80X200-LG,11:10:22,11:15:52,5.5,TEH-260126079,ORD-260126-079,0,0,0,0
小林陽,2026-01-26,SLIP-260126080,RS-180X220-BK,11:16:05,11:21:36,5.5,TEH-260126080,ORD-260126-080,0,0,0,0
田中玲,2026-01-26,SLIP-260126081,VB-60-90X160-BR,10:53:48,10:58:04,4.3,TEH-260126081,ORD-260126-081,0,0,0,0
田中玲,2026-01-26,SLIP-260126082,RS-90X180-WH,10:58:19,11:02:38,4.3,TEH-260126082,ORD-260126-082,0,0,0,0
小林陽,2026-01-26,SLIP-260126083,RS-120X200-GY,11:21:50,11:26:33,4.7,TEH-260126083,ORD-260126-083,0,0,0,0
小林陽,2026-01-26,SLIP-260126084,VB-50-80X150-IV,11:26:50,11:31:59,5.2,TEH-260126084,ORD-260126-084,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126085,VT-80X200-LG,11:14:40,11:21:35,6.9,TEH-260126085,ORD-260126-085,0,0,0,0
加藤葵,2026-01-26,SLIP-260126086,RS-180X220-BK,10:59:09,11:06:35,7.4,TEH-260126086,ORD-260126-086,0,0,0,0
加藤葵,2026-01-26,SLIP-260126087,VB-60-90X160-BR,11:06:41,11:14:22,7.7,TEH-260126087,ORD-260126-087,0,0,0,0
小林陽,2026-01-26,SLIP-260126088,RS-90X180-WH,11:32:10,11:37:25,5.2,TEH-260126088,ORD-260126-088,0,0,0,0
田中玲,2026-01-26,SLIP-260126089,RS-120X200-GY,11:20:56,11:25:17,4.3,TEH-260126089,ORD-260126-089,0,0,0,0
小林陽,2026-01-26,SLIP-260126090,VB-50-80X150-IV,11:37:44,11:43:23,5.7,TEH-260126090,ORD-260126-090,0,0,0,0
田中玲,2026-01-26,SLIP-260126091,VT-80X200-LG,11:25:37,11:29:56,4.3,TEH-260126091,ORD-260126-091,0,0,0,0
小林陽,2026-01-26,SLIP-260126092,RS-180X220-BK,11:43:37,11:48:41,5.1,TEH-260126092,ORD-260126-092,0,0,0,0
小林陽,2026-01-26,SLIP-260126093,VB-60-90X160-BR,11:48:48,11:53:45,5.0,TEH-260126093,ORD-260126-093,0,0,0,0
田中玲,2026-01-26,SLIP-260126094,RS-90X180-WH,11:30:09,11:34:02,3.9,TEH-260126094,ORD-260126-094,0,0,0,0
田中玲,2026-01-26,SLIP-260126095,RS-120X200-GY,11:34:08,11:37:50,3.7,TEH-260126095,ORD-260126-095,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126096,VB-50-80X150-IV,11:21:49,11:29:44,7.9,TEH-260126096,ORD-260126-096,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126097,VT-80X200-LG,11:29:58,11:37:49,7.8,TEH-260126097,ORD-260126-097,0,0,0,0
田中玲,2026-01-26,SLIP-260126098,RS-180X220-BK,11:37:58,11:42:03,4.1,TEH-260126098,ORD-260126-098,0,0,0,0
田中玲,2026-01-26,SLIP-260126099,VB-60-90X160-BR,11:42:18,11:46:40,4.4,TEH-260126099,ORD-260126-099,0,0,0,0
小林陽,2026-01-26,SLIP-260126100,RS-90X180-WH,11:53:57,11:59:19,5.4,TEH-260126100,ORD-260126-100,0,0,0,0
田中玲,2026-01-26,SLIP-260126101,RS-120X200-GY,11:46:45,11:50:35,3.8,TEH-260126101,ORD-260126-101,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126102,VB-50-80X150-IV,11:39:17,11:46:40,7.4,TEH-260126102,ORD-260126-102,0,0,0,0
田中玲,2026-01-26,SLIP-260126103,VT-80X200-LG,11:50:48,11:54:47,4.0,TEH-260126103,ORD-260126-103,0,0,0,0
田中玲,2026-01-26,SLIP-260126104,RS-180X220-BK,11:54:56,11:59:06,4.2,TEH-260126104,ORD-260126-104,0,0,0,0
田中玲,2026-01-26,SLIP-260126105,VB-60-90X160-BR,13:00:00,13:03:57,4.0,TEH-260126105,ORD-260126-105,0,0,0,0
加藤葵,2026-01-26,SLIP-260126106,RS-90X180-WH,11:37:04,11:45:03,8.0,TEH-260126106,ORD-260126-106,0,0,0,0
田中玲,2026-01-26,SLIP-260126107,RS-120X200-GY,13:04:08,13:08:01,3.9,TEH-260126107,ORD-260126-107,0,0,0,0
小林陽,2026-01-26,SLIP-260126108,VB-50-80X150-IV,13:00:00,13:04:59,5.0,TEH-260126108,ORD-260126-108,0,0,0,0
小林陽,2026-01-26,SLIP-260126109,VT-80X200-LG,13:05:07,13:10:19,5.2,TEH-260126109,ORD-260126-109,0,0,0,0
田中玲,2026-01-26,SLIP-260126110,RS-180X220-BK,13:08:15,13:12:38,4.4,TEH-260126110,ORD-260126-110,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126111,VB-60-90X160-BR,11:46:57,11:54:03,7.1,TEH-260126111,ORD-260126-111,0,0,0,0
田中玲,2026-01-26,SLIP-260126112,RS-90X180-WH,13:12:43,13:16:51,4.1,TEH-260126112,ORD-260126-112,0,0,0,0
小林陽,2026-01-26,SLIP-260126113,RS-120X200-GY,13:10:37,13:15:06,4.5,TEH-260126113,ORD-260126-113,0,0,0,0
小林陽,2026-01-26,SLIP-260126114,VB-50-80X150-IV,13:15:26,13:20:28,5.0,TEH-260126114,ORD-260126-114,0,0,0,0
加藤葵,2026-01-26,SLIP-260126115,VT-80X200-LG,11:45:08,11:51:37,6.5,TEH-260126115,ORD-260126-115,0,0,0,0
加藤葵,2026-01-26,SLIP-260126116,RS-180X220-BK,13:00:00,13:08:22,8.4,TEH-260126116,ORD-260126-116,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126117,VB-60-90X160-BR,13:00:00,13:06:50,6.8,TEH-260126117,ORD-260126-117,0,0,0,0
小林陽,2026-01-26,SLIP-260126118,RS-90X180-WH,13:20:39,13:25:47,5.1,TEH-260126118,ORD-260126-118,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126119,RS-120X200-GY,13:06:57,13:13:32,6.6,TEH-260126119,ORD-260126-119,0,0,0,0
小林陽,2026-01-26,SLIP-260126120,VB-50-80X150-IV,13:26:05,13:31:26,5.3,TEH-260126120,ORD-260126-120,0,0,0,0
田中玲,2026-01-26,SLIP-260126121,VT-80X200-LG,13:17:00,13:20:57,4.0,TEH-260126121,ORD-260126-121,1,0,0,1
小林陽,2026-01-26,SLIP-260126122,RS-180X220-BK,13:31:33,13:36:18,4.8,TEH-260126122,ORD-260126-122,0,0,0,0
小林陽,2026-01-26,SLIP-260126123,VB-60-90X160-BR,13:36:30,13:41:29,5.0,TEH-260126123,ORD-260126-123,0,0,0,0
加藤葵,2026-01-26,SLIP-260126124,RS-90X180-WH,13:08:41,13:15:32,6.8,TEH-260126124,ORD-260126-124,0,0,0,0
加藤葵,2026-01-26,SLIP-260126125,RS-120X200-GY,13:15:40,13:24:06,8.4,TEH-260126125,ORD-260126-125,0,0,0,0
加藤葵,2026-01-26,SLIP-260126126,VB-50-80X150-IV,13:24:12,13:31:26,7.2,TEH-260126126,ORD-260126-126,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126127,VT-80X200-LG,13:13:48,13:20:40,6.9,TEH-260126127,ORD-260126-127,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126128,RS-180X220-BK,13:20:47,13:28:20,7.5,TEH-260126128,ORD-260126-128,0,0,0,0
田中玲,2026-01-26,SLIP-260126129,VB-60-90X160-BR,13:21:09,13:25:48,4.7,TEH-260126129,ORD-260126-129,0,0,0,0
小林陽,2026-01-26,SLIP-260126130,RS-90X180-WH,13:41:42,13:46:46,5.1,TEH-260126130,ORD-260126-130,0,0,0,0
加藤葵,2026-01-26,SLIP-260126131,RS-120X200-GY,13:31:38,13:38:40,7.0,TEH-260126131,ORD-260126-131,0,0,0,0
田中玲,2026-01-26,SLIP-260126132,VB-50-80X150-IV,13:26:06,13:30:14,4.1,TEH-260126132,ORD-260126-132,0,0,0,0
加藤葵,2026-01-26,SLIP-260126133,VT-80X200-LG,13:39:00,13:47:15,8.2,TEH-260126133,ORD-260126-133,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126134,RS-180X220-BK,13:28:31,13:35:08,6.6,TEH-260126134,ORD-260126-134,0,0,0,0
小林陽,2026-01-26,SLIP-260126135,VB-60-90X160-BR,13:46:54,13:51:54,5.0,TEH-260126135,ORD-260126-135,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126136,RS-90X180-WH,13:35:21,13:41:18,6.0,TEH-260126136,ORD-260126-136,0,0,0,0
小林陽,2026-01-26,SLIP-260126137,RS-120X200-GY,13:52:01,13:57:20,5.3,TEH-260126137,ORD-260126-137,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126138,VB-50-80X150-IV,13:41:29,13:48:13,6.7,TEH-260126138,ORD-260126-138,0,0,0,0
田中玲,2026-01-26,SLIP-260126139,VT-80X200-LG,13:30:21,13:34:28,4.1,TEH-260126139,ORD-260126-139,0,0,0,0
小林陽,2026-01-26,SLIP-260126140,RS-180X220-BK,13:57:27,14:02:45,5.3,TEH-260126140,ORD-260126-140,0,0,0,0
田中玲,2026-01-26,SLIP-260126141,VB-60-90X160-BR,13:34:43,13:38:41,4.0,TEH-260126141,ORD-260126-141,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126142,RS-90X180-WH,13:48:26,13:55:51,7.4,TEH-260126142,ORD-260126-142,0,0,0,0
田中玲,2026-01-26,SLIP-260126143,RS-120X200-GY,13:38:49,13:43:00,4.2,TEH-260126143,ORD-260126-143,0,0,0,0
田中玲,2026-01-26,SLIP-260126144,VB-50-80X150-IV,13:43:19,13:47:10,3.9,TEH-260126144,ORD-260126-144,0,0,0,0
小林陽,2026-01-26,SLIP-260126145,VT-80X200-LG,14:02:52,14:08:04,5.2,TEH-260126145,ORD-260126-145,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126146,RS-180X220-BK,13:55:59,14:02:15,6.3,TEH-260126146,ORD-260126-146,0,0,0,0
小林陽,2026-01-26,SLIP-260126147,VB-60-90X160-BR,14:08:24,14:13:26,5.0,TEH-260126147,ORD-260126-147,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126148,RS-90X180-WH,14:02:26,14:09:28,7.0,TEH-260126148,ORD-260126-148,0,0,0,0
田中玲,2026-01-26,SLIP-260126149,RS-120X200-GY,13:47:23,13:51:30,4.1,TEH-260126149,ORD-260126-149,0,0,0,0
田中玲,2026-01-26,SLIP-260126150,VB-50-80X150-IV,13:51:48,13:55:43,3.9,TEH-260126150,ORD-260126-150,0,0,0,0
小林陽,2026-01-26,SLIP-260126151,VT-80X200-LG,14:13:38,14:18:20,4.7,TEH-260126151,ORD-260126-151,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126152,RS-180X220-BK,14:09:40,14:16:44,7.1,TEH-260126152,ORD-260126-152,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126153,VB-60-90X160-BR,14:17:01,14:24:34,7.5,TEH-260126153,ORD-260126-153,0,0,0,0
田中玲,2026-01-26,SLIP-260126154,RS-90X180-WH,13:55:58,14:00:14,4.3,TEH-260126154,ORD-260126-154,0,0,0,0
田中玲,2026-01-26,SLIP-260126155,RS-120X200-GY,14:00:32,14:04:35,4.0,TEH-260126155,ORD-260126-155,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126156,VB-50-80X150-IV,14:24:53,14:31:13,6.3,TEH-260126156,ORD-260126-156,0,0,0,0
田中玲,2026-01-26,SLIP-260126157,VT-80X200-LG,14:04:50,14:09:16,4.4,TEH-260126157,ORD-260126-157,0,0,0,0
田中玲,2026-01-26,SLIP-260126158,RS-180X220-BK,14:09:21,14:13:07,3.8,TEH-260126158,ORD-260126-158,0,0,0,0
田中玲,2026-01-26,SLIP-260126159,VB-60-90X160-BR,14:13:23,14:17:21,4.0,TEH-260126159,ORD-260126-159,0,0,0,0
小林陽,2026-01-26,SLIP-260126160,RS-90X180-WH,14:18:38,14:24:14,5.6,TEH-260126160,ORD-260126-160,0,0,0,0
田中玲,2026-01-26,SLIP-260126161,RS-120X200-GY,14:17:36,14:20:55,3.3,TEH-260126161,ORD-260126-161,0,0,0,0
小林陽,2026-01-26,SLIP-260126162,VB-50-80X150-IV,14:24:27,14:29:23,4.9,TEH-260126162,ORD-260126-162,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126163,VT-80X200-LG,14:31:30,14:38:30,7.0,TEH-260126163,ORD-260126-163,0,0,0,0
鈴木ミカ,2026-01-26,SLIP-260126164,RS-180X220-BK,14:38:48,14:46:03,7.2,TEH-260126164,ORD-260126-164,0,0,0,0
田中玲,2026-01-26,SLIP-260126165,VB-60-90X160-BR,14:21:11,14:25:06,3.9,TEH-260126165,ORD-260126-165,0,0,0,0
小林陽,2026-01-26,SLIP-260126166,RS-90X180-WH,14:29:29,14:34:29,5.0,TEH-260126166,ORD-260126-166,0,0,0,0
田中玲,2026-01-26,SLIP-260126167,RS-120X200-GY,14:25:11,14:28:43,3.5,TEH-260126167,ORD-260126-167,0,0,0,0
田中玲,2026-01-26,SLIP-260126168,VB-50-80X150-IV,14:28:48,14:32:56,4.1,TEH-260126168,ORD-260126-168,0,0,0,0
加藤葵,2026-01-26,SLIP-260126169,VT-80X200-LG,13:51:25,13:59:54,8.5,TEH-260126169,ORD-260126-169,0,0,0,0
田中玲,2026-01-26,SLIP-260126170,RS-180X220-BK,14:33:15,14:37:07,3.9,TEH-260126170,ORD-260126-170,0,0,0,0
加藤葵,2026-01-26,SLIP-260126171,VB-60-90X160-BR,14:00:06,14:07:01,6.9,TEH-260126171,ORD-260126-171,0,0,0,0
